timestamp	job_id	title	company	date	link
2025-08-17T18:40:30.349968	4287098293	Software Engineer (relocate to London)	Bending Spoons	2025-08-17	https://de.linkedin.com/jobs/view/software-engineer-relocate-to-london-at-bending-spoons-4287098293?position=4&pageNum=22&refId=la8E9euU7rsgVUpYhTN1rw%3D%3D&trackingId=fXg3kvm0MiotoswW6emNcQ%3D%3D
2025-08-17T18:40:28.056923	4287095884	Software Engineer (relocate to London)	Bending Spoons	2025-08-17	https://de.linkedin.com/jobs/view/software-engineer-relocate-to-london-at-bending-spoons-4287095884?position=3&pageNum=22&refId=la8E9euU7rsgVUpYhTN1rw%3D%3D&trackingId=eYeZM3JaoiYVDEEzPscY1Q%3D%3D
2025-08-17T18:40:18.280731	4287300232	Software Engineer (relocate to London)	Bending Spoons	2025-08-17	https://de.linkedin.com/jobs/view/software-engineer-relocate-to-london-at-bending-spoons-4287300232?position=10&pageNum=20&refId=2sZrd07RuuqP2hCrL%2FZ4sA%3D%3D&trackingId=X6D14lQYW6cNLai0yqVZTQ%3D%3D
2025-08-17T18:40:07.147469	4287301153	Software Engineer	Bending Spoons	2025-08-17	https://de.linkedin.com/jobs/view/software-engineer-at-bending-spoons-4287301153?position=6&pageNum=20&refId=2sZrd07RuuqP2hCrL%2FZ4sA%3D%3D&trackingId=ILkHtEovluxBGdeeNHLA9A%3D%3D
2025-08-17T18:40:02.466642	4287095889	Software Engineer (relocate to London)	Bending Spoons	2025-08-17	https://de.linkedin.com/jobs/view/software-engineer-relocate-to-london-at-bending-spoons-4287095889?position=4&pageNum=20&refId=2sZrd07RuuqP2hCrL%2FZ4sA%3D%3D&trackingId=1i7JhZy4sPUaIZQdCpG3qQ%3D%3D
2025-08-17T18:40:00.139592	4287302022	Software Engineer	Bending Spoons	2025-08-17	https://de.linkedin.com/jobs/view/software-engineer-at-bending-spoons-4287302022?position=3&pageNum=20&refId=2sZrd07RuuqP2hCrL%2FZ4sA%3D%3D&trackingId=bL0CKr1G6Fxz6Edmb%2FbFLg%3D%3D
2025-08-17T18:39:52.644929	4287098203	Software Engineer	Bending Spoons	2025-08-17	https://de.linkedin.com/jobs/view/software-engineer-at-bending-spoons-4287098203?position=10&pageNum=17&refId=zOeqYMVMqq8vAH5vPAwtMw%3D%3D&trackingId=%2FMb7skvNBLG13lfi3e9xFQ%3D%3D
2025-08-17T18:39:48.005003	4287096362	Software Engineer (relocate to Milan)	Bending Spoons	2025-08-17	https://de.linkedin.com/jobs/view/software-engineer-relocate-to-milan-at-bending-spoons-4287096362?position=8&pageNum=17&refId=zOeqYMVMqq8vAH5vPAwtMw%3D%3D&trackingId=KriyHpu37x1MLL0WH%2BbjtQ%3D%3D
2025-08-17T18:39:45.690536	4287098211	Software Engineer (relocate to Milan)	Bending Spoons	2025-08-17	https://de.linkedin.com/jobs/view/software-engineer-relocate-to-milan-at-bending-spoons-4287098211?position=7&pageNum=17&refId=zOeqYMVMqq8vAH5vPAwtMw%3D%3D&trackingId=vGo9LTDEWJwz3Y7HF%2FamhA%3D%3D
2025-08-17T18:39:08.283981	4287094980	Software Engineer (relocate to Milan)	Bending Spoons	2025-08-17	https://de.linkedin.com/jobs/view/software-engineer-relocate-to-milan-at-bending-spoons-4287094980?position=3&pageNum=15&refId=GzBtcSPHaNANBIAw5c5VFQ%3D%3D&trackingId=Jl%2F66H6lS4ogs%2BmZN3fxVQ%3D%3D
2025-08-17T18:38:24.795361	4266373104	SIEM Engineer (f/m/d)	Allianz Global Investors	2025-08-17	https://de.linkedin.com/jobs/view/siem-engineer-f-m-d-at-allianz-global-investors-4266373104?position=6&pageNum=10&refId=rRLyR%2FP%2BwIDpVzpVKhzzcw%3D%3D&trackingId=XXsUtkKMiwj74AjexE3PKw%3D%3D
2025-08-17T18:38:03.603346	4287099223	Graduate Software Engineer (relocate to London)	Bending Spoons	2025-08-17	https://de.linkedin.com/jobs/view/graduate-software-engineer-relocate-to-london-at-bending-spoons-4287099223?position=8&pageNum=7&refId=FllG3hsa4%2BHmDHnZNfUIdg%3D%3D&trackingId=wssG7EWgcNhzIuo5UCNoSw%3D%3D
2025-08-17T18:37:39.903271	4287097180	Graduate Software Engineer (relocate to London)	Bending Spoons	2025-08-17	https://de.linkedin.com/jobs/view/graduate-software-engineer-relocate-to-london-at-bending-spoons-4287097180?position=8&pageNum=5&refId=pM2t8ohghrrt%2BBDB02XoiQ%3D%3D&trackingId=leHVANWjtA5tINpwhdE%2FVw%3D%3D
2025-08-17T18:36:48.502629	4287094939	Graduate Software Engineer (relocate to London)	Bending Spoons	2025-08-17	https://de.linkedin.com/jobs/view/graduate-software-engineer-relocate-to-london-at-bending-spoons-4287094939?position=56&pageNum=0&refId=EOjrq4sNEeLE0idxxm06Ig%3D%3D&trackingId=GbkZ48pBp8iL0FEIWLRQEg%3D%3D
2025-08-17T18:36:34.813800	4287094944	Graduate Software Engineer (relocate to Milan)	Bending Spoons	2025-08-17	https://de.linkedin.com/jobs/view/graduate-software-engineer-relocate-to-milan-at-bending-spoons-4287094944?position=51&pageNum=0&refId=EOjrq4sNEeLE0idxxm06Ig%3D%3D&trackingId=dHg9lSaowfR3mrHizb5nCw%3D%3D
2025-08-17T18:14:10.186254	4287300215	Software Engineer (relocate to Milan)	Bending Spoons	2025-08-17	https://de.linkedin.com/jobs/view/software-engineer-relocate-to-milan-at-bending-spoons-4287300215?position=6&pageNum=25&refId=CcB0Yoxkp9%2Fi7%2BBF6jtpVw%3D%3D&trackingId=GU3SZgtZXI%2Bt50oE6hMhXQ%3D%3D
2025-08-17T18:13:40.139494	4287099157	Software Engineer	Bending Spoons	2025-08-17	https://de.linkedin.com/jobs/view/software-engineer-at-bending-spoons-4287099157?position=4&pageNum=22&refId=RRBx0gENt49cSPXNiI%2B%2Biw%3D%3D&trackingId=LsygatT3SAxwLmOEC2JsvQ%3D%3D
2025-08-17T18:13:35.510840	4287097257	Software Engineer (relocate to London)	Bending Spoons	2025-08-17	https://de.linkedin.com/jobs/view/software-engineer-relocate-to-london-at-bending-spoons-4287097257?position=2&pageNum=22&refId=RRBx0gENt49cSPXNiI%2B%2Biw%3D%3D&trackingId=lKJ1EyFhfK5yOamUD9BdUw%3D%3D
2025-08-17T18:13:30.123776	4287099210	Software Engineer (relocate to Milan)	Bending Spoons	2025-08-17	https://de.linkedin.com/jobs/view/software-engineer-relocate-to-milan-at-bending-spoons-4287099210?position=10&pageNum=20&refId=CbioYSE9m7pfShRqpR1IDQ%3D%3D&trackingId=i0xxyp%2BQf0V43jQ9wa4jZQ%3D%3D
2025-08-17T18:13:13.661210	4287098247	Software Engineer (relocate to Milan)	Bending Spoons	2025-08-17	https://de.linkedin.com/jobs/view/software-engineer-relocate-to-milan-at-bending-spoons-4287098247?position=3&pageNum=20&refId=CbioYSE9m7pfShRqpR1IDQ%3D%3D&trackingId=g9f9ezhJ1gDMfia7zqCMLw%3D%3D
2025-08-17T18:13:07.235225	4287301212	Software Engineer	Bending Spoons	2025-08-17	https://de.linkedin.com/jobs/view/software-engineer-at-bending-spoons-4287301212?position=1&pageNum=20&refId=CbioYSE9m7pfShRqpR1IDQ%3D%3D&trackingId=brwrMu9EEaiqXkAINiaDTA%3D%3D
2025-08-17T18:12:54.770363	4287300194	Software Engineer (relocate to London)	Bending Spoons	2025-08-17	https://de.linkedin.com/jobs/view/software-engineer-relocate-to-london-at-bending-spoons-4287300194?position=6&pageNum=17&refId=wtRy4LDaAWlLhYsV25hAwg%3D%3D&trackingId=IAU0H4d0TMRNf5fMtLoagg%3D%3D
2025-08-17T14:54:50.107463	4266369568	SIEM Engineer (f/m/d)	Allianz Global Investors	2025-08-17	https://de.linkedin.com/jobs/view/siem-engineer-f-m-d-at-allianz-global-investors-4266369568?position=7&pageNum=7&refId=zdNe203o1GKzdGKzRUIVVQ%3D%3D&trackingId=H01WzOHv4OLc4QAfa%2FGypw%3D%3D
2025-08-17T14:53:00.968824	4270828562	Software Engineer - Systems(Experience or Senior) m/f/d	Boeing	2025-08-17	https://de.linkedin.com/jobs/view/software-engineer-systems-experience-or-senior-m-f-d-at-boeing-4270828562?position=42&pageNum=0&refId=U9OnDVcWSGmyTv4zZ6EZdg%3D%3D&trackingId=LGA%2BlCmQCiIyz%2BrZfv4Xkw%3D%3D
2025-08-17T14:52:32.637663	4262439156	Software Engineer – Product Cloud (m/f/d)	Hilti Deutschland	2025-08-16	https://de.linkedin.com/jobs/view/software-engineer-%E2%80%93-product-cloud-m-f-d-at-hilti-deutschland-4262439156?position=31&pageNum=0&refId=U9OnDVcWSGmyTv4zZ6EZdg%3D%3D&trackingId=dO2Ru40feWTYrbja6iRl6A%3D%3D
